run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,integrated_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_next_run.keys,key_resp_next_run.rt,key_resp_next_run.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text_8.started,blank1000.stopped,text_congruency.stopped,key_resp_congruency.stopped,text_8.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,participant,session,group,delay,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014756000018678606,0.015025084023363888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015049666981212795,0.02517341694328934,1.010348542011343,16.421742541948333,space,15.027811540989205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4368941669818,16.471619084011763,16.471619084011763,18.08838704205118,space,1.6071081240661442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.088471374940127,18.1008456669515,20.203689916990697,20.087408625055104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,0,0,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_4.jpg,q,0,0.5489159160060808,None,,,,0,0,0,0,0,0,0,0,,,,,20.203689916990697,,,,,,,,,,,,,,,,,,,,,,20.120129375020042,20.120194250019267,20.195727459038608,20.203689916990697,22.126546125044115,22.126654083956964,22.135114458971657,22.135114458971657,22.68811245902907,q,0,0.5489159160060808,None,22.68824091705028,22.705229958985,23.69299766700715,,,,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,1,1,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_29.png,Jungle,animal,si,stimuli/integrated/undersea_a_jungle_animal_29.jpg,None,0,,,,,,0,0,0,0,0,1,1,1,,,,,23.737080042017624,,,,,,,,,,,,,,,,,,,,,,,,23.73194579198025,23.737080042017624,25.693915333948098,25.694015208981,25.702861209050752,25.702861209050752,26.686983459047042,None,0,,,26.687126499949954,26.693188125034794,27.676331541966647,26.693188125034794,26.693188125034794,27.71801425004378,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,2,2,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_3.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_3.jpg,p,1,0.29557583294808865,None,,,,0,0,0,0,0,2,2,2,,,,,27.71801425004378,,,,,,,,,,,,,,,,,,,,,,,,27.71254500001669,27.71801425004378,29.69276170898229,29.692844124976546,29.703103750012815,29.703103750012815,30.00530241697561,p,1,0.29557583294808865,None,30.005506625049748,30.017108584055677,31.003711667028256,,,31.043091334053315,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,3,3,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/undersea_object_18.png,Undersea,object,si,stimuli/integrated/jungle_a_undersea_object_18.jpg,p,0,0.4532310409704223,None,,,,0,0,0,0,0,3,3,3,,,,,31.043091334053315,,,,,,,,,,,,,,,,,,,,,,,,31.037794834002852,31.043091334053315,33.0104030839866,33.010478624957614,33.01999145897571,33.01999145897571,33.47763970901724,p,0,0.4532310409704223,None,33.47775262501091,33.4894998340169,34.475113624939695,,,34.511595334042795,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,4,4,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_27.png,Jungle,animal,si,stimuli/integrated/undersea_b_jungle_animal_27.jpg,p,0,0.35000983299687505,None,,,,0,0,0,0,0,4,4,4,,,,,34.511595334042795,,,,,,,,,,,,,,,,,,,,,,,,34.50620858394541,34.511595334042795,36.48679591703694,36.48688724997919,36.49200904194731,36.49200904194731,36.854983292054385,p,0,0.35000983299687505,None,36.85510854201857,36.86566925002262,37.8532594590215,,,37.89349233394023,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,5,5,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_21.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_21.jpg,q,0,0.2892046240158379,None,,,,0,0,0,0,0,5,5,5,,,,,37.89349233394023,,,,,,,,,,,,,,,,,,,,,,,,37.88810099998955,37.89349233394023,39.85901654197369,39.85908299998846,39.869760249974206,39.869760249974206,40.16050308395643,q,0,0.2892046240158379,None,40.16062291699927,40.16873408399988,41.15344983397517,,,41.19372362503782,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,6,6,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_2.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_2.jpg,q,1,0.29078212508466095,None,,,,0,0,0,0,0,6,6,6,,,,,41.19372362503782,,,,,,,,,,,,,,,,,,,,,,,,41.18828466697596,41.19372362503782,43.1698587089777,43.16995758400299,43.17622866702732,43.17622866702732,43.47194487496745,q,1,0.29078212508466095,None,43.47215399995912,43.48364308394957,44.47004625003319,,,44.507566959015094,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,7,7,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_1.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_1.jpg,q,0,0.43565324996598065,None,,,,0,0,0,0,0,7,7,7,,,,,44.507566959015094,,,,,,,,,,,,,,,,,,,,,,,,44.50249183399137,44.507566959015094,46.47601816698443,46.476155083975755,46.48611379205249,46.48611379205249,46.92607308400329,q,0,0.43565324996598065,None,46.926227833959274,46.93945399997756,47.92562320898287,,,47.96571358398069,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,8,8,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_31.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_31.jpg,q,0,0.5197997080394998,None,,,,0,0,0,0,0,8,8,8,,,,,47.96571358398069,,,,,,,,,,,,,,,,,,,,,,,,47.960510042030364,47.96571358398069,49.936754249967635,49.93698358396068,49.942867249948904,49.942867249948904,50.47050541697536,q,0,0.5197997080394998,None,50.47061616694555,50.477552916971035,51.46902266703546,,,51.50501070905011,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,9,9,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_7.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_7.jpg,p,0,0.30609687499236315,None,,,,0,0,0,0,0,9,9,9,,,,,51.50501070905011,,,,,,,,,,,,,,,,,,,,,,,,51.500359834055416,51.50501070905011,53.4785230839625,53.47862129204441,53.485521833994426,53.485521833994426,53.79328662494663,p,0,0.30609687499236315,None,53.79339554195758,53.80583483399823,54.79278604197316,,,54.83114608400501,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,10,10,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_28.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_28.jpg,p,1,0.42106637405231595,None,,,,0,0,0,0,0,10,10,10,,,,,54.83114608400501,,,,,,,,,,,,,,,,,,,,,,,,54.825630750041455,54.83114608400501,56.79364908405114,56.793761541950516,56.801583708962426,56.801583708962426,57.227341999998316,p,1,0.42106637405231595,None,57.22746125003323,57.23879345902242,58.22504308400676,,,58.26034920895472,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,11,11,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_20.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_20.jpg,p,0,0.7626089579425752,None,,,,0,0,0,0,0,11,11,11,,,,,58.26034920895472,,,,,,,,,,,,,,,,,,,,,,,,58.2551328339614,58.26034920895472,60.23652174999006,60.23662833403796,60.24290375004057,60.24290375004057,61.009610292036086,p,0,0.7626089579425752,None,61.00973679195158,61.021594000048935,62.00917533400934,,,62.04542654205579,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,12,12,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_33.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_33.jpg,q,0,0.3039680420188233,None,,,,0,0,0,0,0,12,12,12,,,,,62.04542654205579,,,,,,,,,,,,,,,,,,,,,,,,62.04018916701898,62.04542654205579,64.01965145894792,64.01979037502315,64.02646387496497,64.02646387496497,64.33808445895556,q,0,0.3039680420188233,None,64.3382680839859,64.35308795899618,65.33697895903606,,,65.38147912500426,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,13,13,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_28.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_28.jpg,q,0,0.3182160829892382,None,,,,0,0,0,0,0,13,13,13,,,,,65.38147912500426,,,,,,,,,,,,,,,,,,,,,,,,65.37603766703978,65.38147912500426,67.34144495904911,67.34157420904376,67.35215320903808,67.35215320903808,67.67604183393996,q,0,0.3182160829892382,None,67.67622266698163,67.68930824997369,68.67457945900969,,,68.71563654195052,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,14,14,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_37.png,Undersea,object,sc,stimuli/integrated/undersea_a_undersea_object_37.jpg,q,0,0.3479037079960108,None,,,,0,0,0,0,0,14,14,14,,,,,68.71563654195052,,,,,,,,,,,,,,,,,,,,,,,,68.7101923340233,68.71563654195052,70.67674558400176,70.67683004203718,70.68638312502299,70.68638312502299,71.03830033401027,q,0,0.3479037079960108,None,71.03846700000577,71.04969270899892,72.03731212497223,,,72.07825683394913,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,15,15,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_5.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_5.jpg,None,0,,,,,,0,0,0,0,0,15,15,15,,,,,72.07825683394913,,,,,,,,,,,,,,,,,,,,,,,,72.07297924999148,72.07825683394913,74.04148283402901,74.0416228750255,74.05311529198661,74.05311529198661,75.03687116701622,None,0,,,75.03706004202832,75.04283629194833,76.03684833401348,75.04283629194833,75.04283629194833,76.07639254198875,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,16,16,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_1.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_1.jpg,q,0,0.28647904098033905,None,,,,0,0,0,0,0,16,16,16,,,,,76.07639254198875,,,,,,,,,,,,,,,,,,,,,,,,76.07084695901722,76.07639254198875,78.04207008401863,78.04215337499045,78.05271029204596,78.05271029204596,78.34384095901623,q,0,0.28647904098033905,None,78.34393474995159,78.35555974999443,79.34252329193987,,,79.39001175004523,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,17,17,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/jungle_object_15.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_15.jpg,p,0,0.6333582490915433,None,,,,0,0,0,0,0,17,17,17,,,,,79.39001175004523,,,,,,,,,,,,,,,,,,,,,,,,79.38169495901093,79.39001175004523,81.3532889590133,81.35340187500697,81.35936574998777,81.35936574998777,82.0044508749852,p,0,0.6333582490915433,None,82.00458304199856,82.01541633403394,83.00327337498311,,,83.04435920901597,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
