run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,integrated_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text_8.started,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,text_8.stopped,text_congruency.stopped,key_resp_congruency.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,participant,session,group,delay,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008962332998635247,0.009051832981640473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00907891700626351,0.016453874995931983,1.0049334579962306,3.4150021669920534,space,2.1370821250020526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4261307919805404,3.4390912499802653,3.4390912499802653,4.523263167007826,space,1.0766920419991948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.523358582984656,4.534156374982558,7.812052124994807,6.521914457989624,,,,,,,,,,,,,,,,,,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,0,0,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_42.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_42.jpg,None,0,,,0,0,0,0,0,0,0,0,,,,,7.812052124994807,,,,,,,,,,,,,,,,,,,,,,6.545228957984364,6.545293457980733,7.7998218330030795,7.812052124994807,8.555211124999914,8.555314208002528,8.563380332983797,8.563380332983797,9.555354791984428,None,0,9.555468042002758,9.568325875006849,10.555116832983913,,,,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,1,1,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_object_22.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_22.jpg,q,0,0.4949329579831101,None,0,0,0,0,0,1,1,1,,,,,11.597632541990606,,,,,,,,,,,,,,,,,,,,,,,,11.584503916994436,11.597632541990606,12.545458167005563,12.545544416992925,12.554561875003856,12.554561875003856,13.056446582981152,q,0,13.05660887499107,13.068322167004226,14.055308249982772,0.4949329579831101,None,15.23273383299238,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,2,2,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_28.png,Undersea,object,sc,stimuli/integrated/undersea_a_undersea_object_28.jpg,p,1,0.459243958001025,None,0,0,0,0,0,2,2,2,,,,,15.23273383299238,,,,,,,,,,,,,,,,,,,,,,,,15.22281062498223,15.23273383299238,16.06214066699613,16.06222862499999,16.07106079199002,16.07106079199002,16.539932832994964,p,1,16.54011454200372,16.55216229200596,17.538478500006022,0.459243958001025,None,17.57855262499652,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,3,3,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_28.png,Jungle,animal,si,stimuli/integrated/jungle_b_jungle_animal_28.jpg,q,1,0.6819291249848902,None,0,0,0,0,0,3,3,3,,,,,17.57855262499652,,,,,,,,,,,,,,,,,,,,,,,,17.573292291985126,17.57855262499652,19.54556549998233,19.54564699999173,19.55331683298573,19.55331683298573,20.24017949998961,q,1,20.240400207985658,20.251890957995784,21.238799166982062,0.6819291249848902,None,22.284872291987995,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,4,4,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_27.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_27.jpg,p,1,0.5892760409915354,None,0,0,0,0,0,4,4,4,,,,,22.284872291987995,,,,,,,,,,,,,,,,,,,,,,,,22.27717037498951,22.284872291987995,23.245424124994315,23.245501375000458,23.25487287499709,23.25487287499709,23.845763499994064,p,1,23.84590112499427,23.856799500004854,24.84453633299563,0.5892760409915354,None,25.95902387498063,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,5,5,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_38.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_38.jpg,q,0,0.318941708013881,None,0,0,0,0,0,5,5,5,,,,,25.95902387498063,,,,,,,,,,,,,,,,,,,,,,,,25.95347858298919,25.95902387498063,26.855229916982353,26.85532258299645,26.861100374982925,26.861100374982925,27.189328999986174,q,0,27.189443874987774,27.20078799998737,28.18849470798159,0.318941708013881,None,28.22558545798529,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,6,6,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_5.png,Jungle,object,si,stimuli/integrated/jungle_b_jungle_object_5.jpg,q,1,0.5693594159965869,None,0,0,0,0,0,6,6,6,,,,,28.22558545798529,,,,,,,,,,,,,,,,,,,,,,,,28.220395041978918,28.22558545798529,30.194368625001516,30.194458041980397,30.204597667005146,30.204597667005146,30.778807833004976,q,1,30.77892579199397,30.79050054200343,31.77782724998542,0.5693594159965869,None,32.82394375000149,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,7,7,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_34.png,Undersea,animal,si,stimuli/integrated/undersea_b_undersea_animal_34.jpg,q,1,0.4964811250101775,None,0,0,0,0,0,7,7,7,,,,,32.82394375000149,,,,,,,,,,,,,,,,,,,,,,,,32.81668937500217,32.82394375000149,33.78836666699499,33.788456749985926,33.79443887498928,33.79443887498928,34.29601733299205,q,1,34.29613241698826,34.307198666996555,35.29499908298021,0.4964811250101775,None,36.38923941698158,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,8,8,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_29.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_29.jpg,q,0,0.40400004101684317,None,0,0,0,0,0,8,8,8,,,,,36.38923941698158,,,,,,,,,,,,,,,,,,,,,,,,36.382713500002865,36.38923941698158,37.30519037498743,37.30528524998226,37.311838333000196,37.311838333000196,37.72321670799283,q,0,37.72339999998803,37.73475745800533,38.721585624996806,0.40400004101684317,None,39.820304749999195,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,9,9,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_object_35.png,Undersea,object,sc,stimuli/integrated/undersea_a_undersea_object_35.jpg,q,0,0.5145627910096664,None,0,0,0,0,0,9,9,9,,,,,39.820304749999195,,,,,,,,,,,,,,,,,,,,,,,,39.81466779200127,39.820304749999195,40.72636499998043,40.72645716698025,40.738135457999306,40.738135457999306,41.25605374999577,q,0,41.25617266699555,41.268536249990575,42.254996125004254,0.5145627910096664,None,43.38569587498205,,,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,10,10,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_13.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_13.jpg,None,0,,,0,0,0,0,0,10,10,10,,,,,43.38569587498205,,,,,,,,,,,,,,,,,,,,,,,,43.380125875002705,43.38569587498205,44.26165162498364,44.26173916700645,44.271012166980654,44.271012166980654,45.25513762500486,None,0,45.25528558299993,45.26155120797921,46.244186875002924,,,47.385411791998195,45.26155120797921,45.26155120797921,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,11,11,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,stimuli/integrated/undersea_a_undersea_object_18.jpg,None,0,,,0,0,0,0,0,11,11,11,,,,,47.385411791998195,,,,,,,,,,,,,,,,,,,,,,,,47.37964391699643,47.385411791998195,48.26177745798486,48.261862082988955,48.27132795800571,48.27132795800571,49.25504424999235,None,0,49.25518649999867,49.261338374984916,50.24429770800634,,,51.322350208007265,49.261338374984916,49.261338374984916,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,12,12,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_45.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_45.jpg,None,0,,,0,0,0,0,0,12,12,12,,,,,51.322350208007265,,,,,,,,,,,,,,,,,,,,,,,,51.31678708299296,51.322350208007265,52.26040358300088,52.26048199998331,52.27098054200178,52.27098054200178,53.25458350000554,None,0,53.25473012498696,53.26054304197896,54.254471958003705,,,54.295004166982835,53.26054304197896,53.26054304197896,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,13,13,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_23.png,Undersea,animal,si,stimuli/integrated/undersea_a_undersea_animal_23.jpg,None,0,,,0,0,0,0,0,13,13,13,,,,,54.295004166982835,,,,,,,,,,,,,,,,,,,,,,,,54.28979979199357,54.295004166982835,56.26014624998788,56.26021429200773,56.270881624979666,56.270881624979666,57.2548789169814,None,0,57.255047791986726,57.26069295799243,58.24397004200728,,,59.274583582999185,57.26069295799243,57.26069295799243,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
