scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_again,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_correct_msg.started,text_next_scene_2.started,p3_correct_msg.stopped,text_next_scene_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6159732080996,89.62991075008176,89.62991075008176,89.62991075008176,89.62991075008176,89.62991075008176,89.62991075008176,89.62991075008176,89.62991075008176,89.62991075008176,91.11294304206967,space,1.4787470829905942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1130072500091,91.12190204206854,91.12190204206854,92.39197562506888,space,1.2626510829431936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.71856320800725,92.73191437509377,92.73191437509377,92.73191437509377,92.73191437509377,92.73191437509377,92.73191437509377,92.73191437509377,92.73191437509377,92.73191437509377,97.12975066702347,space,4.37032166600693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13047350000124,97.15440537501127,97.15440537501127,98.88037479203194,space,1.7224557499866933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,4,0,0,0,,TESTstimuli/TESTscenes/UB_3.jpg,,,,,,,,,,,,,,Somar,4,1,0.8365183330606669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,99.27713891700841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.26886337506585,99.27713891700841,99.89029158302583,99.90048308309633,99.90741495799739,99.90741495799739,100.74785933305975,4,1,0.8365183330606669,None,100.7521431670757,100.762477625045,101.79467070801184,101.7469513330143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,2,1,1,0,,TESTstimuli/TESTscenes/JB_1.jpg,,,,,,,,,,,,,,Malbow,2,1,0.437353124958463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,101.79467070801184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.78941429208498,101.79467070801184,102.75686720805243,102.75707912503276,102.76139766699634,102.76139766699634,103.20995587506332,2,1,0.437353124958463,None,103.21053554210812,103.22282537503634,104.31912095809821,104.2066965000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,1,2,2,0,,TESTstimuli/TESTscenes/JA_1.jpg,,,,,,,,,,,,,,Tulon,1,1,0.002526999916881323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,104.31912095809821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3138209170429,104.31912095809821,105.21238533302676,105.21252787509002,105.22325983305927,105.22325983305927,105.23145137506071,1,1,0.002526999916881323,None,105.2316145420773,105.24318212503567,106.27520654210821,106.229618167039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,3,3,3,0,,TESTstimuli/TESTscenes/UA_3.jpg,,,,,,,,,,,,,,Negvi,3,1,0.242628833046183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,106.27520654210821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.27049491705839,106.27520654210821,107.23999900009949,107.2401985420147,107.24604950007051,107.24604950007051,107.49227275000885,3,1,0.242628833046183,None,107.49971925001591,107.50949470803607,108.50545562501065,108.49669858301058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.49708595802076,108.50545562501065,108.50545562501065,110.42499120801222,space,1.9080738329794258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,2.063928332994692,None,1,0,5.114081916050054,None,space,1.8803841659100726,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,,,122.84012620802969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42685970803723,110.42695491702762,110.46127004199661,110.46136691700667,110.46139204199426,110.47522458306048,111.46270904201083,111.49367591703776,111.50329920800868,111.50329920800868,115.46259987505618,115.46270170807838,115.47312408301514,115.47312408301514,117.55030875001103,3,0,2.063928332994692,None,117.56366725009866,117.57932133309077,117.57932133309077,0.012872457969933748,117.57932133309077,122.6807508750353,1,0,5.114081916050054,None,122.82768379210029,122.84012620802969,122.84012620802969,122.84012620802969,122.84012620802969,122.84012620802969,122.84012620802969,124.72440783306956,space,1.8803841659100726,None,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,2.063928332994692,None,1,0,5.114081916050054,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3.0,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1.0,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.9973382080206648,None,1,0,4.49060358304996,None,space,3.2315976669779047,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,3,0,0,0,0,,,,,135.35746308299713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7293214580277,124.72940716706216,124.72945600003004,124.73680945800152,125.72413283307105,125.72674087504856,125.73901545803528,125.73901545803528,129.7233179580653,129.72335579199716,129.72713537502568,129.72713537502568,130.72950454207603,3,0,0.9973382080206648,None,130.7468492500484,130.75519133300986,130.75519133300986,0.017263540998101234,130.75519133300986,135.2412155000493,1,0,4.49060358304996,None,135.34857287502382,135.35746308299713,135.35746308299713,135.35746308299713,135.35746308299713,135.35746308299713,135.35746308299713,138.5972521250369,space,3.2315976669779047,None,125.73901545803528,129.72713537502568,129.72713537502568,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,3.0,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1.0,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.9973382080206648,None,1,0,4.49060358304996,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.0921723330393434,None,1,0,5.815541125019081,None,space,2.0379119160352275,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,4,0,0,0,0,,,,,150.6630142920185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.60237425006926,138.60245845804457,138.60249362501781,138.61104025004897,139.59580279199872,139.59673950006254,139.62290816707537,139.62290816707537,143.60553350008558,143.6057151670102,143.60937908303458,143.60937908303458,144.70854487502947,3,0,1.0921723330393434,None,144.72660787508357,144.73612550005782,144.73612550005782,0.017878750106319785,144.73612550005782,150.54578895808663,1,0,5.815541125019081,None,150.65369087504223,150.6630142920185,150.6630142920185,150.6630142920185,150.6630142920185,150.6630142920185,150.6630142920185,152.70763779210392,space,2.0379119160352275,None,139.62290816707537,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.0921723330393434,None,1,0,5.815541125019081,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2.0,Were there corals and seaweed? How did they look like?,"1. Green seaweed, no corals 
2. No seaweed, pink and orange corals. 
3. Yellow seaweed, colorful corals.",2.0,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,4,0,1.1625776670407504,None,2,0,1.6699988329783082,None,space,1.8910882079508156,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,0,0,0,0,,,,,160.67405987507664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.71286291710567,152.7129422920989,152.7129756670911,152.72163008304778,153.70631958299782,153.70795904204715,153.7211771250004,153.7211771250004,157.70619837509003,157.70623533299658,157.7099449581001,157.7099449581001,158.87512924999464,4,0,1.1625776670407504,None,158.8910554170143,158.9001540830359,158.9001540830359,0.015750166960060596,158.9001540830359,160.56346279208083,2,0,1.6699988329783082,None,160.66513566707727,160.67405987507664,160.67405987507664,160.67405987507664,160.67405987507664,160.67405987507664,160.67405987507664,162.57447637501173,space,1.8910882079508156,None,153.7211771250004,157.7099449581001,157.7099449581001,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,2.0,Were there corals and seaweed? How did they look like?,"1. Green seaweed, no corals 
2. No seaweed, pink and orange corals. 
3. Yellow seaweed, colorful corals.",2.0,Negvi,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,4,0,1.1625776670407504,None,2,0,1.6699988329783082,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_21h03.09.854,TEST_training_task,,2025.2.4,None,2026-03-29 21h03.10.833008 +0200,
